seq,cfg,sensor_ts_ms,arrival_ms,batch,x_mg,y_mg,z_mg
1902,2,166502,167884,10,4391,-7642,3869
1903,2,166582,167884,10,4484,-7769,3718
1904,2,166662,167884,10,4364,-7609,3873
1905,2,166743,167884,10,4374,-7472,3823
1906,2,166823,167884,10,4508,-7599,3835
1907,2,166903,167884,10,4419,-7625,3984
1908,2,166984,167884,10,4515,-7740,3713
1909,2,167064,169891,10,4405,-7644,3773
1910,2,167144,169891,10,4359,-7553,3878
1911,2,167225,169891,10,4472,-7644,3893
1912,2,167305,169891,10,4472,-7515,3912
1913,2,167385,169891,10,4477,-7673,3818
1914,2,167466,169891,10,4338,-7427,3986
1915,2,167546,169891,10,4462,-7350,3818
1916,2,167626,169891,10,4448,-7831,3419
1917,2,167707,169891,10,4474,-7862,3835
1918,2,167787,169891,10,4429,-7632,3375
1919,2,167867,169891,10,4558,-7594,3483
1920,2,167948,169891,10,4460,-7800,3603
1921,2,168028,169891,10,4436,-7668,3538
1922,2,168108,169891,10,4570,-7853,3567
1923,2,168189,169891,10,4450,-7984,3340
1924,2,168269,169891,10,4517,-8068,3385
1925,2,168349,169891,10,4434,-7609,3210
1926,2,168430,169891,10,4517,-7862,3512
1927,2,168510,169891,10,4506,-7834,3284
1928,2,168590,169891,10,4616,-8291,3323
1929,2,168670,170895,10,4300,-7872,3596
1930,2,168751,170895,10,3931,-7592,3967
1931,2,168831,170895,10,3826,-7618,3897
1932,2,168911,170895,10,3940,-7848,3960
1933,2,168992,170895,10,4008,-7697,3833
1934,2,169072,170895,10,4015,-7719,3780
1935,2,169152,170895,10,3747,-7831,3675
1936,2,169233,170895,10,3924,-8202,3514
1937,2,169313,170895,10,4125,-8121,3739
1938,2,169393,170895,10,3991,-7939,3675
1939,2,169474,170895,10,3955,-7860,3735
1940,2,169554,170895,10,4019,-7970,3603
1941,2,169634,170895,10,4043,-7968,3620
1942,2,169715,170895,10,4043,-7944,3531
1943,2,169795,170895,10,3943,-8061,3627
1944,2,169875,170895,10,4091,-8073,3593
1945,2,169956,170895,10,4046,-7798,3498
1946,2,170036,170895,10,4022,-8135,3340
1947,2,170116,170895,10,4003,-8071,3313
1948,2,170197,170895,10,4031,-8018,3141
1949,2,170277,172930,10,3912,-8332,2868
1950,2,170357,172930,10,3950,-8226,2621
1951,2,170445,172930,10,4087,-8162,2513
1952,2,170525,172930,10,4187,-8047,2621
1953,2,170605,172930,10,4187,-8717,1795
1954,2,170685,172930,10,4278,-8190,1910
1955,2,170765,172930,10,4671,-8200,1834
1956,2,170845,172930,10,4491,-8257,1089
1957,2,170925,172930,10,4438,-8396,519
1958,2,171005,172930,10,4544,-8887,471
1959,2,171085,172930,10,4410,-8559,684
1960,2,171165,172930,10,4769,-8315,426
1961,2,171245,173300,10,5042,-9026,1261
1962,2,171325,173300,10,4661,-7843,1764
1963,2,171405,173300,10,4857,-8504,1558
1964,2,171485,173300,10,4953,-8346,1398
1965,2,171567,173300,10,4992,-8516,1247
1966,2,171648,173300,10,5047,-8209,1036
1967,2,171729,173300,10,4934,-8114,938
1968,2,171811,173300,10,5044,-8913,605
1969,2,171892,174460,10,4714,-8487,167
1970,2,171973,174460,10,5624,-8707,-320
1971,2,172055,174460,10,5600,-8743,-1752
1972,2,172136,174460,10,5221,-8633,-2755
1973,2,172217,174460,10,6086,-8430,-2592
1974,2,172299,174460,10,5044,-7781,-1386
1975,2,172380,174460,10,4836,-8159,-1300
1976,2,172462,174460,10,4920,-7307,-1573
1977,2,172541,174460,10,4254,-8071,-2657
1978,2,172620,174460,10,2461,-9988,-2540
1979,2,172699,174460,10,1182,-9826,-1774
1980,2,172778,174460,10,150,-9071,-1807
1981,2,172857,174460,10,-1276,-8947,-1738
1982,2,172936,174460,10,-2746,-8178,-2525
1983,2,173015,174460,10,-1276,-8363,-2542
1984,2,173094,174460,10,914,-9862,-2238
1985,2,173173,174460,10,1922,-9991,-2964
1986,2,173252,174460,10,1393,-9986,-2992
1987,2,173331,174460,10,509,-9452,-1874
1988,2,173410,174460,10,1424,-9308,-2511
1989,2,173510,175966,10,1558,-9117,-1616
1990,2,173590,175966,10,1596,-8885,-1606
1991,2,173671,175966,10,4089,-12526,-1843
1992,2,173751,175966,10,1551,-10051,-1347
1993,2,173831,175966,10,1999,-9862,-809
1994,2,173912,175966,10,3117,-8808,-663
1995,2,173992,175966,10,7759,-9131,-2619
1996,2,174073,175966,10,4110,-6976,-8502
1997,2,174153,175966,10,88,-10865,-6337
1998,2,174233,175966,10,-270,-6373,-629
1999,2,174314,175966,10,5597,-8284,6081
2000,2,174394,175966,10,6584,-131,4130
2001,2,174475,175966,10,5770,-9828,8322
2002,2,174555,175966,10,7934,-11648,6524
2003,2,174635,175966,10,6232,-8054,5344
2004,2,174715,175966,10,4951,-2909,7941
2005,2,174796,175966,10,7110,1601,10704
2006,2,174876,175966,10,4213,-383,9296
2007,2,174956,175966,10,2042,-2458,9117
2008,2,175036,175966,10,3823,-6035,8600
2009,2,175116,177973,10,2128,-3823,10058
2010,2,175197,177973,10,399,-5624,3014
2011,2,175277,177973,10,-936,-5688,-354
2012,2,175357,177973,10,-1204,-9610,-5561
2013,2,175437,177973,10,361,-8801,-5966
2014,2,175518,177973,10,2214,-9565,-3725
2015,2,175598,177973,10,6201,-12598,-708
2016,2,175678,177973,10,6823,-7436,3340
2017,2,175758,177973,10,5224,-6215,2217
2018,2,175839,177973,10,6869,-7824,1364
2019,2,175919,177973,10,7642,-7280,-1264
2020,2,175999,177973,10,9857,-7360,-1343
2021,2,176079,177973,10,12656,-11066,-1891
2022,2,176160,177973,10,9392,-7558,-1436
2023,2,176240,177973,10,8430,-5293,-1515
2024,2,176320,177973,10,7091,-3785,-914
2025,2,176400,177973,10,7108,-2717,-816
2026,2,176481,177973,10,6893,-2348,-533
2027,2,176561,177973,10,7711,-1850,-16
2028,2,176641,177973,10,9419,-2152,71
2029,2,176722,178977,10,9534,-2595,969
2030,2,176802,178977,10,8827,-3136,1620
2031,2,176883,178977,10,8145,-4185,1549
2032,2,176963,178977,10,8169,-4719,976
2033,2,177043,178977,10,7759,-5684,1359
2034,2,177124,178977,10,6900,-5997,1867
2035,2,177204,178977,10,7108,-8169,1932
2036,2,177285,178977,10,6929,-8274,1218
2037,2,177365,178977,10,7331,-8693,2205
2038,2,177445,178977,10,5631,-7252,1721
2039,2,177526,178977,10,6617,-8025,2116
2040,2,177606,178977,10,7209,-9941,2145
2041,2,177686,178977,10,6239,-7345,3076
2042,2,177766,178977,10,4467,-8435,3701
2043,2,177847,178977,10,2645,-10357,4065
2044,2,177927,178977,10,1834,-7987,4996
2045,2,178007,178977,10,1704,-5475,4400
2046,2,178087,178977,10,603,-5614,5291
2047,2,178168,178977,10,-770,-7333,6012
2048,2,178248,178977,10,-1750,-8224,6292
2049,2,178328,180984,10,-2135,-7228,5341
2050,2,178408,180984,10,-3653,-7010,6122
2051,2,178489,180984,10,-3914,-6900,6759
2052,2,178569,180984,10,-4012,-5502,6574
2053,2,178649,180984,10,-3909,-4534,7249
2054,2,178730,180984,10,-3311,-4022,5880
2055,2,178810,180984,10,-2389,-5794,5229
2056,2,178891,180984,10,-1922,-6284,5956
2057,2,178971,180984,10,-2885,-5226,6567
2058,2,179051,180984,10,-2449,-5743,7264
2059,2,179132,180984,10,-3514,-4221,8322
2060,2,179212,180984,10,-4189,-4110,8887
2061,2,179293,180984,10,-4175,-4743,8051
2062,2,179373,180984,10,-3806,-4984,6718
2063,2,179453,180984,10,-3883,-4893,7328
2064,2,179534,180984,10,-4328,-4690,7465
2065,2,179614,180984,10,-3737,-3976,7836
2066,2,179694,180984,10,-3057,-3000,8243
2067,2,179775,180984,10,-2988,-3979,7185
2068,2,179855,180984,10,-4855,-2846,7448
2069,2,179935,182049,10,-4601,-1225,7697
2070,2,180016,182049,10,-4628,-1039,7352
2071,2,180096,182049,10,-5339,-1369,8346
2072,2,180176,182049,10,-5162,-1783,8861
2073,2,180257,182049,10,-4939,-3071,7917
2074,2,180337,182049,10,-5135,-2178,8147
2075,2,180417,182049,10,-5454,-1127,8162
2076,2,180498,182049,10,-5221,-1266,8686
2077,2,180578,182049,10,-4857,-2411,8025
2078,2,180659,182049,10,-5401,-1934,8674
2079,2,180740,182049,10,-6684,-1924,8147
2080,2,180821,182049,10,-4494,-1956,7632
2081,2,180901,182049,10,-3478,-1173,8004
2082,2,180982,182049,10,-2988,-1922,8509
2083,2,181063,182049,10,-3759,-1482,8327
2084,2,181144,182049,10,-4218,-1683,8341
2085,2,181224,182049,10,-4415,-2284,8564
2086,2,181305,182049,10,-4197,-1386,8367
2087,2,181386,182049,10,-4441,-1783,8083
2088,2,181467,182049,10,-4896,-1549,8485
2089,2,181547,184057,10,-4886,-1549,8147
2090,2,181627,184057,10,-4812,-1561,8437
2091,2,181707,184057,10,-5068,-1319,8212
2092,2,181787,184057,10,-4982,-1683,8006
2093,2,181867,184057,10,-5382,-1790,8126
2094,2,181947,184057,10,-5095,-1798,8277
2095,2,182027,184057,10,-5423,-1850,8327
2096,2,182106,184057,10,-4831,-1283,8028
2097,2,182186,184057,10,-4213,-593,8530
2098,2,182266,184057,10,-3502,-1551,8509
2099,2,182346,184057,10,-3632,-1278,8822
2100,2,182426,184057,10,-3512,-876,8992
2101,2,182506,184057,10,-3656,-845,8930
2102,2,182586,184057,10,-3392,-802,8945
2103,2,182666,184057,10,-3715,-689,9103
2104,2,182746,184057,10,-2674,-948,8846
2105,2,182827,184057,10,-3454,-148,9648
2106,2,182907,184057,10,-2760,-385,7771
2107,2,182987,184057,10,-4122,-19,9091
2108,2,183068,184057,10,-4699,-294,7482
2109,2,183148,186063,10,-4498,-529,6996
2110,2,183228,186063,10,-5099,-414,8370
2111,2,183309,186063,10,-6189,565,7913
2112,2,183389,186063,10,-6943,2640,8372
2113,2,183469,186063,10,-6114,462,8619
2114,2,183549,186063,10,-5063,-605,6936
2115,2,183630,186063,10,-5585,-76,7254
2116,2,183710,186063,10,-5533,-620,7656
2117,2,183791,186063,10,-6091,26,8346
2118,2,183871,186063,10,-5260,-1163,7874
2119,2,183951,186063,10,-5183,-1302,8054
2120,2,184032,186063,10,-5250,-2011,8073
2121,2,184112,186063,10,-4692,-2731,8063
2122,2,184193,186063,10,-4769,-2602,7927
2123,2,184273,186063,10,-4359,-3031,8166
2124,2,184353,186063,10,-3340,-2973,8564
2125,2,184434,186063,10,-2911,-3091,7963
2126,2,184514,186063,10,-1824,-3354,6766
2127,2,184595,186063,10,-840,-2813,6246
2128,2,184675,186063,10,-1161,-52,3373
2129,2,184755,187066,10,660,-5516,4242
2130,2,184836,187066,10,4714,-6442,1132
2131,2,184916,187066,10,9826,-9847,-1139
2132,2,184996,187066,10,10884,-8976,-2329
2133,2,185077,187066,10,11140,-5770,-3531
2134,2,185157,187066,10,11645,-2935,-2276
2135,2,185237,187066,10,8583,-4996,-4879
2136,2,185318,187066,10,6256,-5502,-3311
2137,2,185398,187066,10,7419,-4467,-2377
2138,2,185478,187066,10,7029,-5765,-2037
2139,2,185558,187066,10,6933,-6397,-1558
2140,2,185639,187066,10,6876,-7668,-2664
2141,2,185719,187066,10,6751,-6438,-1644
2142,2,185799,187066,10,6941,-5815,-1221
2143,2,185880,187066,10,6838,-6201,-799
2144,2,185960,187066,10,7048,-6763,-1280
2145,2,186040,187066,10,6680,-6454,-751
2146,2,186121,187066,10,6780,-7048,-866
2147,2,186201,187066,10,6723,-7027,-1218
2148,2,186281,187066,10,6555,-7362,-1367
2149,2,186362,189099,10,6375,-6385,-225
2150,2,186442,189099,10,6861,-6373,-952
2151,2,186522,189099,10,6897,-8308,-1946
2152,2,186603,189099,10,6167,-7039,-1623
2153,2,186683,189099,10,6093,-7190,-1453
2154,2,186763,189099,10,6122,-6976,-1347
2155,2,186844,189099,10,6330,-7386,-1161
2156,2,186924,189099,10,6160,-7371,-1355
2157,2,187004,189099,10,6165,-7532,-1367
2158,2,187085,189099,10,5976,-7486,-972
2159,2,187165,189100,10,6052,-7587,-1197
2160,2,187245,189100,10,6217,-7405,-1513
2161,2,187326,189100,10,6390,-6627,-1017
2162,2,187406,189100,10,6538,-7161,-1034
2163,2,187486,189100,10,6213,-7331,-950
2164,2,187566,189100,10,6421,-7719,-943
2165,2,187647,189100,10,6495,-7063,-991
2166,2,187728,189100,10,6172,-7498,-1424
2167,2,187808,189100,10,6826,-7343,-926
2168,2,187889,189100,10,6342,-7609,-1031
2169,2,187969,190099,10,6605,-7192,-950
2170,2,188050,190099,10,6584,-6785,-1455
2171,2,188130,190099,10,6462,-6715,-1091
2172,2,188211,190099,10,6680,-7151,-569
2173,2,188292,190099,10,6529,-7556,-1034
2174,2,188372,190099,10,6304,-7276,-1185
2175,2,188453,190099,10,6325,-6943,-921
2176,2,188533,190099,10,6708,-7113,-1161
2177,2,188614,190099,10,6809,-6950,-744
2178,2,188694,190099,10,6634,-6902,-881
2179,2,188774,190099,10,6375,-7343,-1371
2180,2,188854,190099,10,6215,-7395,-1606
2181,2,188934,190099,10,6215,-7676,-1316
2182,2,189014,190099,10,6095,-7008,-1149
2183,2,189094,190099,10,6189,-7077,-1132
2184,2,189175,190099,10,6126,-7321,-1467
2185,2,189255,190099,10,5842,-7580,-1671
2186,2,189335,190099,10,5851,-7537,-1592
2187,2,189415,190099,10,5822,-7872,-1735
2188,2,189495,190099,10,5695,-7479,-1450
2189,2,189575,192107,10,5707,-7685,-505
2190,2,189656,192107,10,6038,-7848,-519
2191,2,189736,192107,10,5698,-7654,-1316
2192,2,189816,192107,10,6270,-8396,-668
2193,2,189896,192107,10,6998,-5068,488
2194,2,189976,192107,10,8727,-11619,1017
2195,2,190056,192107,10,7685,-6265,4257
2196,2,190137,192107,10,7458,-11590,5178
2197,2,190217,192107,10,3945,-10213,5135
2198,2,190297,192107,10,3581,-7802,4185
2199,2,190377,192107,10,3210,-4515,-339
2200,2,190457,192107,10,2109,-5310,-708
2201,2,190537,192107,10,1877,-6356,3493
2202,2,190618,192107,10,3897,-6380,7225
2203,2,190698,192107,10,3203,-9739,9404
2204,2,190778,192107,10,1285,-12316,7106
2205,2,190859,192107,10,-1309,-9177,6584
2206,2,190939,192107,10,-3579,-2358,6538
2207,2,191020,192107,10,-4486,-4922,5686
2208,2,191100,192107,10,-6263,-1697,6428
2209,2,191180,194115,10,-5334,502,7213
2210,2,191261,194115,10,-2640,-1015,7503
2211,2,191341,194115,10,-1946,-2442,7836
2212,2,191422,194115,10,-1776,-1884,7491
2213,2,191502,194115,10,-3524,-1589,7738
2214,2,191582,194115,10,-3193,-1874,8341
2215,2,191663,194115,10,-2384,-3256,8870
2216,2,191743,194115,10,-2434,-3086,6416
2217,2,191823,194115,10,-2652,-1163,6205
2218,2,191904,194115,10,-3929,-5887,2657
2219,2,191984,194115,10,-4855,-6893,268
2220,2,192064,194115,10,-6055,-9459,-1546
2221,2,192145,194115,10,-5672,-7858,-1982
2222,2,192225,194115,10,-5789,-9263,-3091
2223,2,192305,194115,10,-5458,-7989,-859
2224,2,192386,194115,10,-5260,-7860,-354
2225,2,192466,194115,10,-5286,-8609,-960
2226,2,192546,194115,10,-5059,-7944,-897
2227,2,192627,194115,10,-4948,-8035,-1357
2228,2,192707,194115,10,-4846,-8346,-1400
2229,2,192787,195118,10,-4755,-7903,-1051
2230,2,192867,195118,10,-4316,-8669,-81
2231,2,192948,195118,10,-4297,-8344,-1529
2232,2,193028,195118,10,-4106,-8379,-718
2233,2,193108,195118,10,-4431,-8233,-988
2234,2,193189,195118,10,-4273,-8770,-1386
2235,2,193269,195118,10,-4257,-8104,-1419
2236,2,193349,195118,10,-4415,-8391,-1810
2237,2,193430,195118,10,-4410,-8071,-1826
2238,2,193510,195118,10,-4474,-8327,-2147
2239,2,193590,195118,10,-4091,-7915,-1606
2240,2,193671,195118,10,-3363,-8456,-1671
2241,2,193751,195118,10,-2856,-7446,-1731
2242,2,193832,195118,10,-2537,-8947,-2238
2243,2,193912,195118,10,-2061,-8880,-1917
2244,2,193992,195118,10,-1924,-9665,-2818
2245,2,194073,195118,10,-1738,-9653,-2739
2246,2,194153,195118,10,-1750,-9375,-2451
2247,2,194234,195118,10,-1309,-10530,-3067
2248,2,194314,195118,10,-785,-9548,-3141
2249,2,194394,197124,10,-385,-9536,-2932
2250,2,194475,197124,10,-581,-8648,-2114
2251,2,194555,197124,10,-1151,-9136,-2525
2252,2,194636,197124,10,-1328,-8865,-2011
2253,2,194716,197124,10,-1608,-9476,-1819
2254,2,194796,197124,10,-2284,-9136,-2964
2255,2,194876,197124,10,-2667,-9292,-2925
2256,2,194957,197124,10,-2437,-9115,-3335
2257,2,195037,197124,10,-952,-8540,-3763
2258,2,195117,197124,10,-699,-8863,-3842
2259,2,195198,197124,10,-675,-8746,-3727
2260,2,195278,197124,10,-474,-9071,-3775
2261,2,195358,197124,10,-720,-8435,-3553
2262,2,195439,197124,10,-744,-8921,-3498
2263,2,195519,197124,10,-313,-8849,-3691
2264,2,195599,197124,10,-660,-8703,-4079
2265,2,195680,197124,10,-627,-8798,-3756
2266,2,195760,197124,10,-871,-9270,-3955
2267,2,195840,197124,10,-754,-9514,-3883
2268,2,195921,197124,10,-1221,-8406,-3917
2269,3,196563,198215,1,1120,509,9639
2270,3,196583,198215,1,991,897,10125
2271,3,196603,198215,1,871,1175,9598
2272,3,196523,198215,1,1139,1173,8784
2273,3,196543,198215,1,1063,368,8887
2274,3,196623,198215,1,668,826,8968
2275,3,196644,198215,1,644,627,8937
2276,3,196664,198215,1,675,639,9718
2277,3,196684,198215,1,577,411,10072
2278,3,196704,198215,1,268,351,10163
2279,3,196724,198215,1,342,153,9591
2280,3,196744,198215,1,316,-234,9356
2281,3,196764,198215,1,153,421,9797
2282,3,196784,198215,1,198,476,9988
2283,3,196804,198215,1,270,454,9759
2284,3,196824,198215,1,-43,-45,9402
2285,3,196844,198215,1,162,404,9739
2286,3,196864,198215,1,311,256,9902
2287,3,196964,198215,1,416,-517,9459
2288,3,196985,198215,1,119,-519,9476
2289,3,197025,198215,1,778,-299,10067
2290,3,197045,198215,1,996,2,9986
2291,3,197065,198215,1,438,-351,9680
2292,3,197085,198215,1,241,-4,9665
2293,3,197105,198215,1,35,809,10218
2294,3,197125,198215,1,50,495,10290
2295,3,197145,198215,1,-74,31,9979
2296,3,197165,198215,1,193,38,9912
2297,3,197185,198215,1,802,-38,9917
2298,3,197205,198215,1,531,-433,9979
2299,3,197225,198215,1,785,-433,10029
2300,3,197245,198215,1,936,-280,10111
2301,3,197265,198215,1,122,-797,9366
2302,3,197285,198215,1,955,-660,9569
2303,3,197305,198215,1,1101,-311,9512
2304,3,197326,198215,1,1256,-668,9747
2305,3,197346,198215,1,469,-993,9275
2306,3,197366,198215,1,1024,-282,9399
2307,3,197386,198215,1,620,-105,9002
2308,3,197406,198215,1,797,-158,9081
2309,3,197426,198215,1,881,-409,9481
2310,3,197446,198215,1,1063,-682,9454
2311,3,197466,198215,1,684,-519,9395
2312,3,197486,198215,1,246,-330,9574
2313,3,197506,198215,1,354,-83,9730
2314,3,197526,198664,1,1525,418,10032
2315,3,197546,198664,1,1987,-407,9993
2316,3,197566,198664,1,316,-256,9277
2317,3,197586,198664,1,-1139,-330,9672
2318,3,197606,198664,1,359,-308,9783
2319,3,197626,198664,1,227,-126,9560
2320,3,197647,198664,1,-16,818,9881
2321,3,197667,198664,1,-447,1118,10005
2322,3,197687,198664,1,409,1913,10611
2323,3,197707,198664,1,627,2255,10793
2324,3,197727,198664,1,996,1723,10247
2325,3,197747,198664,1,-888,1759,10467
2326,3,197767,198664,1,-86,1233,10264
2327,3,197788,198664,1,418,-936,9502
2328,3,197808,198664,1,2382,-2439,10391
2329,3,197828,198664,1,1249,-1687,8887
2330,3,197848,198664,1,-565,-268,9299
2331,3,197868,198664,1,35,-110,9385
2332,3,197888,198664,1,588,-404,9368
2333,3,197908,198664,1,598,-627,9601
2334,3,197929,198664,1,1151,-830,9443
2335,3,197949,198664,1,-203,-148,10170
2336,3,197969,198664,1,-43,857,10182
2337,3,197989,198664,1,385,737,9905
2338,3,198009,198664,1,328,263,9608
2339,3,198029,198664,1,265,249,9562
2340,3,198049,198664,1,311,124,9739
2341,3,198070,198664,1,289,284,9775
2342,3,198090,198664,1,150,433,9708
2343,3,198110,198664,1,191,179,9548
2344,3,198130,198664,1,227,35,9553
2345,3,198150,198664,1,210,47,9703
2346,3,198170,198664,1,179,-2,9778
2347,3,198190,198664,1,153,196,9766
2348,3,198211,198664,1,28,237,9605
2349,3,198231,198664,1,-28,124,9589
2350,3,198251,198664,1,-23,-47,9778
2351,3,198271,198664,1,-7,301,9864
2352,3,198291,198664,1,21,397,9780
2353,3,198311,198664,1,143,165,9629
2354,3,198331,198664,1,129,246,9806
2355,3,198351,198664,1,129,296,9991
2356,3,198372,198664,1,191,337,9933
2357,3,198392,198664,1,246,141,9610
2358,3,198412,198664,1,251,-81,9651
2359,3,198432,198664,1,208,418,9713
2360,3,198452,198664,1,155,727,9605
2361,3,198472,198664,1,225,418,9395
2362,3,198492,198664,1,265,246,9469
2363,3,198513,198664,1,38,-21,9847
2364,3,198533,199678,1,57,-179,9806
2365,3,198553,199678,1,150,-696,9948
2366,3,198573,199678,1,-81,-481,9974
2367,3,198593,199678,1,-143,-76,9821
2368,3,198613,199678,1,-146,-330,9648
2369,3,198633,199678,1,-2,-102,9802
2370,3,198653,199678,1,-59,-146,9730
2371,3,198674,199678,1,0,-495,9804
2372,3,198694,199678,1,100,-318,9749
2373,3,198714,199678,1,-90,-524,9766
2374,3,198734,199678,1,-43,-74,9845
2375,3,198754,199678,1,-114,79,9586
2376,3,198774,199678,1,33,-52,9589
2377,3,198794,199678,1,16,-119,9670
2378,3,198814,199678,1,-136,208,9725
2379,3,198834,199678,1,-138,38,9622
2380,3,198854,199678,1,-11,-256,9579
2381,3,198874,199678,1,43,-198,9636
2382,3,198894,199678,1,-4,-119,9706
2383,3,198914,199678,1,-52,-205,9737
2384,3,198934,199678,1,50,-256,9766
2385,3,198954,199678,1,98,-344,9773
2386,3,198974,199678,1,162,-165,9792
2387,3,198994,199678,1,162,-232,9766
2388,3,199014,199678,1,129,-45,9809
2389,3,199034,199678,1,158,-203,10036
2390,3,199054,199678,1,287,-2,9948
2391,3,199074,199678,1,289,-488,9629
2392,3,199094,199678,1,234,-646,9797
2393,3,199114,199678,1,165,59,9941
2394,3,199134,199678,1,-14,399,9802
2395,3,199154,199678,1,40,83,9545
2396,3,199175,199678,1,189,-280,9545
2397,3,199195,199678,1,119,-62,9557
2398,3,199215,199678,1,47,-105,9689
2399,3,199235,199678,1,112,318,9591
2400,3,199255,199678,1,141,423,9251
2401,3,199275,199678,1,220,107,8628
2402,3,199295,199678,1,213,141,8590
2403,3,199315,199678,1,-107,390,8777
2404,3,199335,199678,1,-304,213,9201
2405,3,199355,199678,1,-193,-169,9732
2406,3,199375,199678,1,-181,-14,9474
2407,3,199395,199678,1,-272,-816,9122
2408,3,199415,199679,1,81,-239,9402
2409,3,199435,199679,1,-205,380,9589
2410,3,199455,199679,1,-313,95,9833
2411,3,199475,199679,1,-172,-225,9926
2412,3,199495,199679,1,-114,-507,10125
2413,3,199515,199679,1,-205,-536,9945
2414,3,199535,200675,1,-162,-711,9969
2415,3,199555,200675,1,-143,-512,9869
2416,3,199575,200675,1,-220,71,9469
2417,3,199595,200675,1,-191,605,8652
2418,3,199615,200675,1,-316,1446,8092
2419,3,199635,200675,1,-514,1642,7211
2420,3,199655,200675,1,-375,957,6392
2421,3,199676,200675,1,-184,-816,6634
2422,3,199696,200675,1,-122,-3390,6431
2423,3,199716,200675,1,284,-6423,4783
2424,3,199736,200675,1,-268,-8851,2473
2425,3,199756,200675,1,-708,-10221,1666
2426,3,199776,200675,1,-986,-10156,2159
2427,3,199796,200675,1,-1015,-8614,1067
2428,3,199816,200675,1,-1719,-12296,-5116
2429,3,199836,200675,1,-2209,-18866,-5506
2430,3,199856,200675,1,-1668,-14909,-2712
2431,3,199876,200675,1,-1788,-8782,-3268
2432,3,199896,200675,1,-2595,-8190,-3569
2433,3,199916,200675,1,-2130,-10994,-3900
2434,3,199937,200676,1,-1549,-11463,-4029
2435,3,199957,200676,1,-1319,-9273,-3926
2436,3,199977,200676,1,-1268,-8181,-3648
2437,3,199997,200676,1,-1505,-8837,-3749
2438,3,200017,200676,1,-1728,-9126,-4048
2439,3,200037,200676,1,-1484,-8600,-4158
2440,3,200057,200676,1,-1209,-8748,-4288
2441,3,200077,200676,1,-1158,-9158,-4295
2442,3,200097,200676,1,-1388,-8856,-4094
2443,3,200117,200676,1,-1565,-8449,-4041
2444,3,200137,200676,1,-1549,-8322,-4122
2445,3,200157,200676,1,-1486,-8444,-4257
2446,3,200178,200676,1,-1352,-8468,-4137
2447,3,200198,200676,1,-1364,-8523,-3974
2448,3,200218,200676,1,-1357,-8557,-4101
2449,3,200238,200676,1,-1398,-8844,-4103
2450,3,200258,200676,1,-1316,-8899,-3984
2451,3,200278,200676,1,-1187,-8846,-4019
2452,3,200298,200676,1,-1113,-8652,-4017
2453,3,200318,200676,1,-1302,-8813,-4053
2454,3,200338,200676,1,-1379,-8877,-4022
2455,3,200358,200676,1,-1319,-8822,-3747
2456,3,200378,200676,1,-1110,-8930,-3926
2457,3,200398,200676,1,-1060,-9074,-3775
2458,3,200418,200676,1,-1070,-8779,-3708
2459,3,200439,200676,1,-1118,-8530,-3550
2460,3,200459,200676,1,-1273,-8559,-3316
2461,3,200479,200676,1,-1326,-8537,-3402
2462,3,200499,200676,1,-1156,-8782,-3603
2463,3,200519,200676,1,-1055,-8949,-3593
2464,3,200539,201691,1,-1170,-8770,-3593
2465,3,200559,201691,1,-1144,-8729,-3541
2466,3,200579,201691,1,-1053,-8818,-3589
2467,3,200599,201691,1,-1108,-8693,-3641
2468,3,200619,201691,1,-1096,-8786,-3651
2469,3,200639,201691,1,-907,-8956,-3672
2470,3,200659,201691,1,-878,-8889,-3529
2471,3,200680,201691,1,-936,-8854,-3378
2472,3,200700,201691,1,-782,-8746,-3521
2473,3,200720,201691,1,-665,-8731,-3510
2474,3,200740,201691,1,-608,-8770,-3555
2475,3,200760,201691,1,-476,-8973,-3648
2476,3,200780,201691,1,-325,-9115,-3541
2477,3,200800,201691,1,-256,-9241,-3469
2478,3,200820,201691,1,-124,-9387,-3706
2479,3,200840,201691,1,119,-9603,-3689
2480,3,200860,201691,1,304,-9699,-3711
2481,3,200881,201691,1,284,-9543,-3421
2482,3,200901,201691,1,55,-9170,-2921
2483,3,200921,201691,1,-67,-8830,-2861
2484,3,200941,201691,1,74,-8772,-2894
2485,3,200961,201691,1,203,-8877,-3002
2486,3,200981,201691,1,193,-9136,-3098
2487,3,201001,201691,1,55,-9364,-3059
2488,3,201021,201691,1,208,-9035,-2985
2489,3,201041,201691,1,306,-8909,-2863
2490,3,201061,201691,1,210,-9237,-2810
2491,3,201082,201691,1,100,-9431,-3062
2492,3,201102,201691,1,244,-9246,-3110
2493,3,201122,201691,1,208,-9110,-2846
2494,3,201142,201691,1,71,-8937,-2652
2495,3,201162,201691,1,-11,-9035,-2597
2496,3,201182,201691,1,-83,-9107,-2652
2497,3,201202,201691,1,-59,-8916,-2590
2498,3,201222,201691,1,-148,-8964,-2664
2499,3,201242,201691,1,-361,-9007,-2600
2500,3,201262,201691,1,-373,-9124,-2559
2501,3,201283,201691,1,-347,-9318,-2739
2502,3,201303,201691,1,-392,-9246,-2695
2503,3,201323,201691,1,-550,-9033,-2619
2504,3,201343,201691,1,-703,-8648,-2600
2505,3,201363,201691,1,-756,-8430,-2490
2506,3,201383,201691,1,-794,-8475,-2578
2507,3,201403,201691,1,-1053,-8882,-2846
